iter,score_soxR,score_cpxR
22247,-10976.0,-3705.0
22248,-10480.0,-3997.0
22249,-15194.0,-3753.0
22250,-17508.0,-3491.0
22251,-16026.0,-2904.0
22252,-18151.0,-4630.0
22253,-16864.0,-5631.0
22254,-13690.0,-4505.0
22255,-16541.0,-4063.0
22256,-14980.0,-5931.0
22257,-10786.0,-5601.0
22258,-10359.0,-3395.0
22259,-15531.0,-3366.0
22260,-14453.0,-3358.0
22261,-14399.0,-2581.0
22262,-14083.0,-3869.0
22263,-15447.0,-3177.0
22264,-15182.0,-4749.0
22265,-7769.0,-1931.0
22266,-14147.0,-3926.0
22267,-17786.0,-3082.0
22268,-14074.0,-3913.0
22269,-16612.0,-3426.0
22270,-14239.0,-4695.0
22271,-11015.0,-2144.0
22272,-14278.0,-5552.0
22273,-14109.0,-5964.0
22274,-14366.0,-2076.0
22275,-15979.0,-4885.0
22276,-15268.0,-3354.0
22277,-12298.0,-5296.0
22278,-15208.0,-6707.0
22279,-13159.0,-3178.0
22280,-10804.0,-5362.0
22281,-16680.0,-6682.0
22282,-12101.0,-3798.0
22283,-15448.0,-7475.0
22284,-11570.0,-5483.0
22285,-13041.0,-4319.0
22286,-16003.0,-5326.0
22287,-14478.0,-2590.0
22288,-12871.0,-4408.0
22289,-15263.0,-3636.0
22290,-13472.0,-4370.0
22291,-15364.0,-2120.0
22292,-12909.0,-3177.0
22293,-13470.0,-2086.0
22294,-13337.0,-5097.0
22295,-14114.0,-5070.0
22296,-15341.0,-5913.0
22297,-15199.0,-4942.0
22298,-14375.0,-5788.0
22299,-15846.0,-4759.0
22300,-13597.0,-3431.0
22301,-11068.0,-4006.0
22302,-17316.0,-4261.0
22303,-15963.0,-3888.0
22304,-14886.0,-4263.0
22305,-15796.0,-3872.0
22306,-16541.0,-4363.0
22307,-16994.0,-4265.0
22308,-14563.0,-5054.0
22309,-14273.0,-2887.0
22310,-15036.0,-4307.0
22311,-17805.0,-6155.0
22312,-16383.0,-6055.0
22313,-14323.0,-5596.0
22314,-10457.0,-4654.0
22315,-13168.0,-5181.0
22316,-13073.0,-3589.0
22317,-11946.0,-4124.0
22318,-12365.0,-3661.0
22319,-17649.0,-4319.0
22320,-15354.0,-6368.0
22321,-12769.0,-4981.0
22322,-17323.0,-6212.0
22323,-15531.0,-3694.0
22324,-19305.0,-4724.0
22325,-16017.0,-5377.0
22326,-13882.0,-4417.0
22327,-14313.0,-4538.0
22328,-18840.0,-4620.0
22329,-15223.0,-4905.0
22330,-14376.0,-5271.0
22331,-13991.0,-3093.0
22332,-14045.0,-5111.0
22333,-12802.0,-4321.0
22334,-12811.0,-4333.0
22335,-12841.0,-5075.0
22336,-16372.0,-4043.0
22337,-15519.0,-4029.0
22338,-11673.0,-2850.0
22339,-17816.0,-5497.0
22340,-14247.0,-5571.0
22341,-15212.0,-4003.0
22342,-16761.0,-3084.0
22343,-14900.0,-5464.0
22344,-15887.0,-3974.0
22345,-16343.0,-5167.0
22346,-14266.0,-5841.0
22347,-14440.0,-5807.0
22348,-17282.0,-4006.0
22349,-13943.0,-2444.0
22350,-12958.0,-6256.0
22351,-15438.0,-3264.0
22352,-13252.0,-3401.0
22353,-12024.0,-5237.0
22354,-15786.0,-5394.0
22355,-15404.0,-3518.0
22356,-13408.0,-2034.0
22357,-16176.0,-5656.0
22358,-19038.0,-7691.0
22359,-17832.0,-6086.0
22360,-15034.0,-4316.0
22361,-14400.0,-3925.0
22362,-14206.0,-4727.0
22363,-14800.0,-3065.0
22364,-17316.0,-1316.0
22365,-13182.0,-4999.0
22366,-16738.0,-5459.0
22367,-14198.0,-4862.0
22368,-16289.0,-2462.0
22369,-15490.0,-4077.0
22370,-11564.0,-3044.0
22371,-14166.0,-3492.0
22372,-13080.0,-4342.0
22373,-16558.0,-6101.0
22374,-16715.0,-6000.0
22375,-14756.0,-5252.0
22376,-16441.0,-5365.0
22377,-11974.0,-4280.0
22378,-13306.0,-3277.0
22379,-16691.0,-6156.0
22380,-12300.0,-4842.0
22381,-12907.0,-3369.0
22382,-18004.0,-6224.0
22383,-14095.0,-6531.0
22384,-13070.0,-5393.0
22385,-16753.0,-3325.0
22386,-9649.0,-5537.0
22387,-14249.0,-3197.0
22388,-15583.0,-5679.0
22389,-15002.0,-3447.0
22390,-13097.0,-4566.0
22391,-10693.0,-2784.0
22392,-12155.0,-3410.0
22393,-14857.0,-5192.0
22394,-17664.0,-6089.0
22395,-13860.0,-1259.0
22396,-13093.0,-5126.0
22397,-16962.0,-3745.0
22398,-16806.0,-5187.0
22399,-13415.0,-3444.0
22400,-15355.0,-2144.0
22401,-14174.0,-3546.0
22402,-16102.0,-5640.0
22403,-12043.0,-2930.0
22404,-14633.0,-6457.0
22405,-16291.0,-6881.0
22406,-13404.0,-4158.0
22407,-15024.0,-5394.0
22408,-15167.0,-6122.0
22409,-17143.0,-5663.0
22410,-16061.0,-6110.0
22411,-14307.0,-4914.0
22412,-11468.0,-6058.0
22413,-14547.0,-4186.0
22414,-14644.0,-2951.0
22415,-14157.0,-5594.0
22416,-14449.0,-5430.0
22417,-12735.0,-5715.0
22418,-18034.0,-4028.0
22419,-17533.0,-4614.0
22420,-16663.0,-1931.0
22421,-13099.0,-3889.0
22422,-15648.0,-4987.0
22423,-13781.0,-5920.0
22424,-12989.0,-4665.0
22425,-12115.0,-4117.0
22426,-11135.0,-4502.0
22427,-17465.0,-5043.0
22428,-11504.0,-3399.0
22429,-15613.0,-5941.0
22430,-13323.0,-2481.0
22431,-12998.0,-4429.0
22432,-15482.0,-5694.0
22433,-16950.0,-2428.0
22434,-14458.0,-2358.0
22435,-13071.0,-4007.0
22436,-13835.0,-1673.0
22437,-13304.0,-5444.0
22438,-11950.0,-3978.0
22439,-13110.0,-5113.0
22440,-16021.0,-4902.0
22441,-13183.0,-4437.0
22442,-14868.0,-6106.0
22443,-12842.0,-5672.0
22444,-12555.0,-2029.0
22445,-14636.0,-3567.0
22446,-12934.0,-6186.0
22447,-16404.0,-6966.0
22448,-17548.0,-5410.0
22449,-11092.0,-3709.0
22450,-14016.0,-936.0
22451,-12714.0,-4621.0
22452,-13205.0,-4047.0
22453,-13002.0,-5325.0
22454,-13048.0,-3768.0
22455,-12960.0,-3797.0
22456,-14697.0,-4919.0
22457,-14415.0,-2360.0
22458,-15788.0,-5225.0
22459,-15578.0,-2485.0
22460,-15372.0,-4384.0
22461,-14385.0,-5937.0
22462,-10538.0,-4454.0
22463,-14066.0,-3596.0
22464,-15512.0,-1922.0
22465,-14338.0,-5304.0
22466,-12325.0,-4441.0
22467,-14038.0,-5072.0
22468,-14365.0,-5304.0
22469,-9737.0,-5377.0
22470,-14820.0,-4290.0
22471,-15210.0,-3826.0
22472,-12252.0,-3514.0
22473,-17850.0,-6345.0
22474,-16494.0,-3613.0
22475,-16813.0,-5323.0
22476,-13309.0,-4954.0
22477,-15257.0,-6510.0
22478,-16246.0,-4335.0
22479,-16757.0,-5966.0
22480,-14673.0,-5257.0
22481,-17011.0,-5587.0
22482,-9867.0,-2470.0
22483,-16538.0,-4733.0
22484,-16341.0,-1190.0
22485,-17202.0,-4994.0
22486,-12755.0,-3802.0
22487,-17898.0,-4322.0
22488,-11199.0,-3636.0
22489,-12490.0,-5196.0
22490,-15212.0,-4783.0
22491,-11077.0,-4662.0
22492,-15062.0,-4271.0
22493,-18653.0,-6022.0
22494,-10952.0,-4805.0
22495,-12295.0,-6822.0
22496,-13095.0,-3863.0
22497,-14565.0,-4768.0
22498,-18423.0,-4294.0
22499,-16490.0,-5877.0
22500,-11767.0,-1284.0
22501,-16386.0,-3227.0
22502,-14392.0,-6139.0
22503,-13231.0,-6115.0
22504,-15749.0,-3942.0
22505,-17830.0,-5234.0
22506,-16604.0,-2503.0
22507,-15146.0,-3706.0
22508,-13925.0,-4935.0
22509,-14200.0,-6514.0
22510,-11991.0,-2758.0
22511,-19286.0,-5524.0
22512,-12958.0,-4607.0
22513,-12090.0,-559.0
22514,-9991.0,-3328.0
22515,-14298.0,-4277.0
22516,-14381.0,-3765.0
22517,-13149.0,-3259.0
22518,-15046.0,-5468.0
22519,-15720.0,-4796.0
22520,-16781.0,-3381.0
22521,-17118.0,-4649.0
22522,-11852.0,-5182.0
22523,-15078.0,-4564.0
22524,-16236.0,-5698.0
22525,-15369.0,-6435.0
22526,-16545.0,-2827.0
22527,-12916.0,-5137.0
22528,-15521.0,-5856.0
22529,-14208.0,-4640.0
22530,-14264.0,-1847.0
22531,-16553.0,-3352.0
22532,-13022.0,-2243.0
22533,-8651.0,-4342.0
22534,-14514.0,-1201.0
22535,-15661.0,-2758.0
22536,-10766.0,-3573.0
22537,-14480.0,-3367.0
22538,-12127.0,-4803.0
22539,-13159.0,-2833.0
22540,-17698.0,-5247.0
22541,-11884.0,-2521.0
22542,-16506.0,-5277.0
22543,-14721.0,-3778.0
22544,-13241.0,-3281.0
22545,-15614.0,-3932.0
22546,-12774.0,-6107.0
22547,-15218.0,-4959.0
22548,-16546.0,-4290.0
22549,-12772.0,-4741.0
22550,-11950.0,-2832.0
22551,-15530.0,-4469.0
22552,-14538.0,-3121.0
22553,-16090.0,-6406.0
22554,-15077.0,-3519.0
22555,-15502.0,-4180.0
22556,-12669.0,-2387.0
22557,-16344.0,-4800.0
22558,-13032.0,-1126.0
22559,-11592.0,-2312.0
22560,-14465.0,-5901.0
22561,-15067.0,-6259.0
22562,-9372.0,-3660.0
22563,-12985.0,-3516.0
22564,-14213.0,-5603.0
22565,-14396.0,-5355.0
22566,-17402.0,-3729.0
22567,-14259.0,-5960.0
22568,-16507.0,-3733.0
22569,-15191.0,-7364.0
22570,-15298.0,-2880.0
22571,-14283.0,-3913.0
22572,-14721.0,-5180.0
22573,-12876.0,-6151.0
22574,-12882.0,-3313.0
22575,-13763.0,-523.0
22576,-18529.0,-3568.0
22577,-14210.0,-4369.0
22578,-10063.0,-4371.0
22579,-15258.0,-5675.0
22580,-13605.0,-5311.0
22581,-14572.0,-3956.0
22582,-17997.0,-6101.0
22583,-14887.0,-3920.0
22584,-12117.0,-3974.0
22585,-16626.0,-4761.0
22586,-15514.0,-2686.0
22587,-13142.0,-5396.0
22588,-15333.0,-3597.0
22589,-12943.0,-4554.0
22590,-15190.0,-4153.0
22591,-12960.0,-4092.0
22592,-14821.0,-4114.0
22593,-15430.0,-4610.0
22594,-15338.0,-5513.0
22595,-17301.0,-5293.0
22596,-16705.0,-5316.0
22597,-12520.0,-4581.0
22598,-12176.0,-4781.0
22599,-13141.0,-4360.0
22600,-13739.0,-4813.0
22601,-15473.0,-3756.0
22602,-11884.0,-2956.0
22603,-14064.0,-6001.0
22604,-14756.0,-4827.0
22605,-15540.0,-4269.0
22606,-11780.0,-4567.0
22607,-17573.0,-3268.0
22608,-15161.0,-2027.0
22609,-15399.0,-5803.0
22610,-13060.0,-7214.0
22611,-9752.0,-5160.0
22612,-16656.0,-6307.0
22613,-13775.0,-4241.0
22614,-13430.0,-3607.0
22615,-13538.0,-4083.0
22616,-16480.0,-4766.0
22617,-14573.0,-4538.0
22618,-15419.0,-2945.0
22619,-15534.0,-4587.0
22620,-16857.0,-3503.0
22621,-17715.0,-3884.0
22622,-17640.0,-5099.0
22623,-16764.0,-5690.0
22624,-12569.0,-2228.0
22625,-15696.0,-5167.0
22626,-15068.0,-5212.0
22627,-15896.0,-5659.0
22628,-13388.0,-3423.0
22629,-14460.0,-3560.0
22630,-12960.0,-4006.0
22631,-12651.0,-4710.0
22632,-11739.0,-3890.0
22633,-14474.0,-4377.0
22634,-16551.0,-3560.0
22635,-11760.0,-4739.0
22636,-16273.0,-2828.0
22637,-16358.0,-2647.0
22638,-11774.0,-4801.0
22639,-15379.0,-6055.0
22640,-17061.0,-5448.0
22641,-14473.0,-5459.0
22642,-17947.0,-6971.0
22643,-15076.0,-2826.0
22644,-14560.0,-4353.0
22645,-16901.0,-3104.0
22646,-16247.0,-4862.0
22647,-13060.0,-6245.0
22648,-12233.0,-4813.0
22649,-16592.0,-4216.0
22650,-13974.0,-4248.0
22651,-13026.0,-3092.0
22652,-11823.0,-776.0
22653,-14293.0,-4855.0
22654,-15078.0,-5164.0
22655,-15249.0,-5584.0
22656,-13963.0,-3960.0
22657,-16580.0,-3658.0
22658,-11560.0,-3779.0
22659,-12102.0,-5052.0
22660,-14492.0,-5653.0
22661,-17805.0,-4542.0
22662,-14034.0,-5494.0
22663,-17714.0,-5247.0
22664,-14303.0,-4999.0
22665,-12800.0,-4354.0
22666,-16807.0,-4695.0
22667,-14854.0,-4235.0
22668,-14171.0,-2107.0
22669,-14144.0,-4530.0
22670,-16801.0,-4022.0
22671,-10401.0,-4277.0
22672,-15000.0,-6471.0
22673,-16908.0,-4259.0
22674,-13597.0,-4063.0
22675,-19137.0,-4651.0
22676,-14487.0,-4063.0
22677,-17350.0,-5510.0
22678,-13418.0,-3615.0
22679,-15455.0,-4948.0
22680,-14498.0,-5126.0
22681,-12977.0,-6769.0
22682,-16556.0,-4196.0
22683,-11263.0,-5210.0
22684,-17030.0,-6402.0
22685,-14288.0,-3620.0
22686,-14051.0,-2854.0
22687,-14048.0,-4591.0
22688,-15085.0,-3613.0
22689,-15663.0,-2906.0
22690,-12852.0,-5583.0
22691,-12073.0,-3691.0
22692,-14521.0,-4421.0
22693,-9360.0,-3320.0
22694,-14100.0,-4406.0
22695,-14999.0,-5226.0
22696,-17036.0,-3090.0
22697,-14322.0,-6375.0
22698,-15161.0,-3690.0
22699,-15365.0,-4773.0
22700,-14076.0,-3853.0
22701,-12556.0,-2918.0
22702,-15418.0,-4753.0
22703,-15053.0,-4260.0
22704,-14952.0,-3341.0
22705,-14639.0,-5547.0
22706,-15530.0,-6461.0
22707,-14840.0,-3430.0
22708,-13333.0,-5314.0
22709,-13060.0,-6064.0
22710,-15073.0,-3630.0
22711,-18795.0,-4662.0
22712,-16281.0,-4639.0
22713,-16274.0,-3188.0
22714,-18507.0,-6009.0
22715,-16779.0,-5266.0
22716,-17459.0,-4274.0
22717,-13199.0,-1586.0
22718,-12259.0,-5349.0
22719,-16226.0,-5013.0
22720,-15505.0,-6129.0
22721,-14156.0,-6285.0
22722,-11656.0,-6444.0
22723,-13208.0,-5290.0
22724,-12955.0,-5228.0
22725,-13000.0,-6033.0
22726,-18129.0,-2644.0
22727,-16166.0,-4625.0
22728,-16626.0,-3544.0
22729,-15638.0,-4420.0
22730,-12901.0,-3738.0
22731,-16675.0,-4593.0
22732,-19352.0,-5648.0
22733,-16506.0,-4581.0
22734,-13735.0,-3825.0
22735,-14621.0,-4440.0
22736,-15156.0,-4149.0
22737,-14080.0,-3159.0
22738,-7330.0,-3837.0
22739,-14325.0,-4884.0
22740,-17965.0,-2996.0
22741,-16619.0,-3261.0
22742,-13944.0,-3191.0
22743,-15065.0,-4708.0
22744,-15517.0,-5811.0
22745,-12958.0,-4079.0
22746,-16281.0,-4749.0
22747,-17596.0,-6133.0
22748,-16619.0,-1698.0
22749,-10260.0,-3661.0
22750,-15599.0,-5099.0
22751,-16462.0,-5398.0
22752,-14575.0,-5941.0
22753,-16871.0,-4013.0
22754,-13024.0,-5350.0
22755,-11702.0,-4612.0
22756,-14345.0,-4811.0
22757,-13794.0,-2516.0
22758,-16837.0,-5536.0
22759,-11111.0,-4988.0
22760,-15455.0,-2871.0
22761,-14134.0,-6395.0
22762,-14276.0,-5048.0
22763,-10609.0,-4058.0
22764,-15217.0,-5486.0
22765,-16255.0,-5837.0
22766,-14326.0,-4621.0
22767,-13048.0,-3789.0
22768,-12796.0,-4522.0
22769,-12563.0,-5537.0
22770,-16537.0,-4609.0
22771,-15530.0,-3447.0
22772,-16540.0,-6042.0
22773,-16232.0,-6030.0
22774,-15688.0,-4380.0
22775,-17864.0,-5989.0
22776,-12077.0,-5388.0
22777,-14528.0,-2841.0
22778,-15017.0,-3856.0
22779,-16398.0,-5416.0
22780,-14465.0,-3124.0
22781,-11337.0,-2418.0
22782,-16055.0,-4779.0
22783,-14975.0,-3698.0
22784,-16631.0,-3183.0
22785,-15613.0,-3935.0
22786,-15080.0,-5671.0
22787,-14197.0,-4856.0
22788,-16390.0,-3784.0
22789,-13100.0,-5486.0
22790,-15298.0,-3500.0
22791,-12926.0,-3358.0
22792,-8974.0,-2019.0
22793,-15710.0,-5056.0
22794,-13908.0,-5237.0
22795,-15389.0,-4651.0
22796,-14741.0,-5044.0
22797,-13701.0,-7104.0
22798,-14400.0,-6102.0
22799,-15807.0,-4073.0
22800,-16378.0,-5858.0
22801,-16597.0,-4434.0
22802,-14746.0,-3448.0
22803,-15077.0,-5364.0
22804,-17713.0,-5911.0
22805,-14522.0,-4146.0
22806,-15268.0,-5394.0
22807,-17299.0,-4607.0
22808,-12827.0,-3109.0
22809,-15649.0,-3713.0
22810,-16358.0,-5321.0
22811,-16738.0,-5767.0
22812,-13715.0,-4612.0
22813,-13950.0,-4027.0
22814,-12277.0,-6560.0
22815,-15164.0,-4087.0
22816,-17969.0,-5211.0
22817,-16249.0,-2382.0
22818,-13318.0,-5225.0
22819,-14266.0,-4425.0
22820,-11043.0,-3336.0
22821,-12659.0,-4859.0
22822,-12407.0,-4555.0
22823,-8259.0,-2784.0
22824,-14928.0,-3657.0
22825,-15141.0,-5731.0
22826,-15205.0,-6176.0
22827,-18894.0,-4204.0
22828,-15876.0,-5084.0
22829,-9952.0,-4298.0
22830,-9621.0,-3851.0
22831,-15455.0,-5152.0
22832,-12058.0,-3483.0
22833,-17720.0,-2054.0
22834,-17764.0,-3774.0
22835,-16567.0,-5029.0
22836,-14313.0,-3827.0
22837,-14366.0,-3281.0
22838,-13414.0,-4782.0
22839,-17732.0,-5218.0
22840,-14945.0,-5296.0
22841,-14731.0,-2369.0
22842,-14839.0,-2800.0
22843,-14602.0,-3128.0
22844,-15273.0,-4165.0
22845,-16042.0,-4692.0
22846,-16886.0,-4099.0
22847,-16375.0,-5370.0
22848,-16573.0,-4828.0
22849,-17398.0,-3700.0
22850,-15688.0,-3920.0
22851,-12641.0,-4543.0
22852,-13952.0,-3038.0
22853,-14083.0,-6278.0
22854,-12032.0,-3688.0
22855,-13995.0,-4290.0
22856,-11619.0,-4476.0
22857,-16357.0,-5534.0
22858,-14366.0,-5349.0
22859,-13837.0,-5554.0
22860,-15663.0,-5100.0
22861,-12999.0,-3761.0
22862,-13134.0,-4653.0
22863,-15416.0,-4690.0
22864,-12176.0,-3697.0
22865,-15648.0,-6333.0
22866,-14416.0,-4911.0
22867,-13086.0,-5086.0
22868,-10429.0,-1252.0
22869,-14313.0,-3705.0
22870,-11835.0,-6256.0
22871,-12212.0,-3928.0
22872,-14192.0,-6073.0
22873,-16639.0,-5194.0
22874,-14366.0,-5455.0
22875,-15590.0,-1006.0
22876,-17450.0,-1895.0
22877,-15496.0,-2847.0
22878,-17126.0,-4636.0
22879,-15218.0,-5665.0
22880,-15462.0,-4491.0
22881,-16183.0,-3112.0
22882,-17451.0,-5015.0
22883,-13323.0,-5270.0
22884,-14381.0,-4277.0
22885,-19102.0,-4295.0
22886,-14198.0,-4135.0
22887,-17664.0,-4630.0
22888,-15754.0,-3980.0
22889,-14376.0,-4892.0
22890,-19852.0,-5616.0
22891,-12458.0,-5372.0
22892,-18058.0,-6271.0
22893,-14317.0,-5391.0
22894,-18045.0,-3324.0
22895,-15722.0,-2264.0
22896,-15521.0,-6015.0
22897,-13771.0,-5834.0
22898,-14707.0,-3136.0
22899,-13207.0,-3909.0
22900,-14629.0,-3922.0
22901,-16394.0,-5357.0
22902,-14356.0,-4985.0
22903,-12556.0,-4776.0
22904,-16840.0,-2713.0
22905,-13981.0,-3792.0
22906,-15053.0,-4764.0
22907,-13350.0,-5590.0
22908,-12802.0,-2047.0
22909,-15536.0,-4814.0
22910,-11701.0,-3426.0
22911,-14480.0,-4209.0
22912,-14479.0,-2391.0
22913,-14288.0,-4519.0
22914,-15292.0,-3920.0
22915,-14563.0,-2720.0
22916,-19222.0,-6092.0
22917,-17803.0,-4964.0
22918,-12992.0,-3716.0
22919,-15267.0,-2737.0
22920,-12200.0,-940.0
22921,-13892.0,-4289.0
22922,-16761.0,-2554.0
22923,-15584.0,-3806.0
22924,-14624.0,-5986.0
22925,-11742.0,-4645.0
22926,-13996.0,-5690.0
22927,-7604.0,-4301.0
22928,-14702.0,-4460.0
22929,-14409.0,-5804.0
22930,-17508.0,-5695.0
22931,-16744.0,-6340.0
22932,-12232.0,-3543.0
22933,-15466.0,-4328.0
22934,-15729.0,-3919.0
22935,-13563.0,-5889.0
22936,-14787.0,-4429.0
22937,-12832.0,-3937.0
22938,-14298.0,-5814.0
22939,-16486.0,-4514.0
22940,-15430.0,-2805.0
22941,-15160.0,-3906.0
22942,-16505.0,-4593.0
22943,-16507.0,-3729.0
22944,-20202.0,-5885.0
22945,-10570.0,-5167.0
22946,-14454.0,-3610.0
22947,-13928.0,-5569.0
22948,-15818.0,-5632.0
22949,-17338.0,-3230.0
22950,-16424.0,-3449.0
22951,-15453.0,-3004.0
22952,-16393.0,-5959.0
22953,-10918.0,-4504.0
22954,-14198.0,-4103.0
22955,-16522.0,-4858.0
22956,-15479.0,-3471.0
22957,-15761.0,-4521.0
22958,-15487.0,-2923.0
22959,-18004.0,-4184.0
22960,-15457.0,-4028.0
22961,-12984.0,-3462.0
22962,-11472.0,-3732.0
22963,-16911.0,-5421.0
22964,-17937.0,-5420.0
22965,-11712.0,-2217.0
22966,-16656.0,-3176.0
22967,-15435.0,-4016.0
22968,-14168.0,-5699.0
22969,-16699.0,-3354.0
22970,-12091.0,-5771.0
22971,-15244.0,-4631.0
22972,-13024.0,-5032.0
22973,-16391.0,-5242.0
22974,-15445.0,-3581.0
22975,-14089.0,-5412.0
22976,-14536.0,-6127.0
22977,-6973.0,-4385.0
22978,-13745.0,-4999.0
22979,-11297.0,-4776.0
22980,-17004.0,-4486.0
22981,-17094.0,-4259.0
22982,-12834.0,-4863.0
22983,-15282.0,-4763.0
22984,-15158.0,-4271.0
22985,-16422.0,-5609.0
22986,-13007.0,-4231.0
22987,-14420.0,-4464.0
22988,-16570.0,-4922.0
22989,-11801.0,-4088.0
22990,-13835.0,-4205.0
22991,-12142.0,-3638.0
22992,-16714.0,-6017.0
22993,-12028.0,-4594.0
22994,-14405.0,-5337.0
22995,-12214.0,-2906.0
22996,-12102.0,-3452.0
22997,-12116.0,-3691.0
22998,-17487.0,-3752.0
22999,-16424.0,-4976.0
23000,-12515.0,-4560.0
23001,-15165.0,-5852.0
23002,-14164.0,-4025.0
23003,-18311.0,-2555.0
23004,-11696.0,-4410.0
23005,-14563.0,-3784.0
23006,-15632.0,-4419.0
23007,-14223.0,-5919.0
23008,-14599.0,-6850.0
23009,-15134.0,-5467.0
23010,-16492.0,-5619.0
23011,-11833.0,-5200.0
23012,-13057.0,-251.0
23013,-14881.0,-6240.0
23014,-15350.0,-4472.0
23015,-17419.0,-3400.0
23016,-11043.0,-5707.0
23017,-10322.0,-3163.0
23018,-16458.0,-4903.0
23019,-16465.0,-5213.0
23020,-11541.0,-6769.0
23021,-16605.0,-4584.0
23022,-12744.0,-4415.0
23023,-12735.0,-4679.0
23024,-14230.0,-3068.0
23025,-16962.0,-5490.0
23026,-15292.0,-4410.0
23027,-12579.0,-2260.0
23028,-16375.0,-4025.0
23029,-13679.0,-4638.0
23030,-10553.0,-4469.0
23031,-9587.0,-4971.0
23032,-14727.0,-4528.0
23033,-10625.0,-5028.0
23034,-15414.0,-5892.0
23035,-15350.0,-4327.0
23036,-14414.0,-2369.0
23037,-15215.0,-4173.0
23038,-16420.0,-4939.0
23039,-16739.0,-4817.0
23040,-14206.0,-2900.0
23041,-14673.0,-5240.0
23042,-16456.0,-2992.0
23043,-13441.0,-4906.0
23044,-15565.0,-3057.0
23045,-17530.0,-5619.0
23046,-14259.0,-4612.0
23047,-11658.0,-2913.0
23048,-14732.0,-3957.0
23049,-15222.0,-3897.0
23050,-18036.0,-5377.0
23051,-13590.0,-4877.0
23052,-13513.0,-5370.0
23053,-17698.0,-3301.0
23054,-15895.0,-6762.0
23055,-14586.0,-4416.0
23056,-15519.0,-2421.0
23057,-14031.0,-2669.0
23058,-13781.0,-4970.0
23059,-15771.0,-4307.0
23060,-14386.0,-3760.0
23061,-15433.0,-4271.0
23062,-8274.0,-5497.0
23063,-14129.0,-5323.0
23064,-15896.0,-5396.0
23065,-14157.0,-2654.0
23066,-19427.0,-2274.0
23067,-11175.0,-5325.0
23068,-11715.0,-5260.0
23069,-11788.0,-5798.0
23070,-14073.0,-6398.0
23071,-17382.0,-4637.0
23072,-14487.0,-3688.0
23073,-14734.0,-2863.0
23074,-15624.0,-4306.0
23075,-18845.0,-4591.0
23076,-16723.0,-4900.0
23077,-17137.0,-4003.0
23078,-17551.0,-6208.0
23079,-16729.0,-2458.0
23080,-16381.0,-3371.0
23081,-16847.0,-3854.0
23082,-11384.0,-3580.0
23083,-17372.0,260.0
23084,-13532.0,-5072.0
23085,-14372.0,-6264.0
23086,-14424.0,-2826.0
23087,-13937.0,-5873.0
23088,-15648.0,-4549.0
23089,-14629.0,-6174.0
23090,-14504.0,-5031.0
23091,-17370.0,-3346.0
23092,-13913.0,-5051.0
23093,-9632.0,-5406.0
23094,-17805.0,-6441.0
23095,-15747.0,-5164.0
23096,-14222.0,-3447.0
23097,-15423.0,-4077.0
23098,-8947.0,-5532.0
23099,-13980.0,-4725.0
23100,-15200.0,-4678.0
23101,-14883.0,-5350.0
23102,-13664.0,-3871.0
23103,-14546.0,-4858.0
23104,-16198.0,-4193.0
23105,-14290.0,-4375.0
23106,-10830.0,-4905.0
23107,-11886.0,-2751.0
23108,-17107.0,-3910.0
23109,-11681.0,-4534.0
23110,-15382.0,-4404.0
23111,-14548.0,-4649.0
23112,-13586.0,-2330.0
23113,-12290.0,-4435.0
23114,-15347.0,-2672.0
23115,-14031.0,-3585.0
23116,-17971.0,-3810.0
23117,-17389.0,-4413.0
23118,-13000.0,-4208.0
23119,-15225.0,-4676.0
23120,-15107.0,-4753.0
23121,-14390.0,-6206.0
23122,-16763.0,-5112.0
23123,-9795.0,-4646.0
23124,-13867.0,-4241.0
23125,-11737.0,-5630.0
23126,-12003.0,-2348.0
23127,-14646.0,-4848.0
23128,-13940.0,-5998.0
23129,-15482.0,-4808.0
23130,-15002.0,-4728.0
23131,-16236.0,-6341.0
23132,-14536.0,-5227.0
23133,-15417.0,-6359.0
23134,-13205.0,-3156.0
23135,-12843.0,-4049.0
23136,-16753.0,-5907.0
23137,-9666.0,-4471.0
23138,-9781.0,-3541.0
23139,-15647.0,-4568.0
23140,-12466.0,-4014.0
23141,-16164.0,-3357.0
23142,-11677.0,-4601.0
23143,-16561.0,-4523.0
23144,-14117.0,-4280.0
23145,-15505.0,-4270.0
23146,-12447.0,-3513.0
23147,-15467.0,-4609.0
23148,-13330.0,-2589.0
23149,-12276.0,-3693.0
23150,-14073.0,-5026.0
23151,-15166.0,-5353.0
23152,-13048.0,-3001.0
23153,-14076.0,-4804.0
23154,-10862.0,-5258.0
23155,-15292.0,-3666.0
23156,-13465.0,-899.0
23157,-13938.0,-4228.0
23158,-12836.0,-3980.0
23159,-14604.0,-3258.0
23160,-13315.0,-3924.0
23161,-17558.0,-5089.0
23162,-16026.0,-1245.0
23163,-14092.0,-4533.0
23164,-16085.0,-5359.0
23165,-14911.0,-4306.0
23166,-15146.0,-4574.0
23167,-10766.0,-5330.0
23168,-13354.0,-4109.0
23169,-16051.0,-3800.0
23170,-13640.0,-4971.0
23171,-13240.0,-5756.0
23172,-15090.0,-4580.0
23173,-11869.0,-2945.0
23174,-15720.0,-5466.0
23175,-17440.0,-5943.0
23176,-17413.0,-4059.0
23177,-16990.0,-5946.0
23178,-14573.0,-4285.0
